id,category,title,url,min_price,main_price,old_price,discount_rate,currency,storage,seller_count,star_rating,eval_count,review_count,recommend_rate,purchase_count,view_count,brand,pickup_days,delivery_days,seller,image_url,image_count,video_url,parse_date,region
1632236,"Души, душевые панели, гарнитуры/VIDIMA",Душевой набор (гарнитур) VIDIMA Орион B4227AA/BA004AA хром,https://pokupki.market.yandex.ru/product/dushevoi-nabor-garnitur-vidima-orion-b4227aa-ba004aa-khrom/1632236?show-uid=16084771131237112433306006&offerid=sLc39hfqHXlRrapRlpcaOA&lr=54,3954,3955,5617,30,RUB,Склад  Яндекс.Маркет ,2,---,---,0,100%,42,0,VIDIMA,3,3,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1514097/img_id4597310206526107523.jpeg/orig,2,,2020-12-21 00:23:23,Екатеринбург
