id,category,title,url,min_price,main_price,old_price,discount_rate,currency,storage,seller_count,star_rating,eval_count,review_count,recommend_rate,purchase_count,view_count,brand,pickup_days,delivery_days,seller,image_url,image_count,video_url,parse_date,region
13189957,"Души, душевые панели, гарнитуры/Bravat",Душевая стойка Bravat Opal F6125183CP-A1-RUS хром,https://pokupki.market.yandex.ru/product/dushevaia-stoika-bravat-opal-f6125183cp-a1-rus-khrom/13189957?show-uid=16098538742517992510906001&offerid=45jgiy7mxqjEUC-0CcbPAg&lr=54,17540,17540,17540,0,RUB,Склад  продавца,1,"5,0",13,3,,0,355,Bravat,8,7,ТД AQUANET,avatars.mds.yandex.net/get-mpic/1863454/img_id6958529673062457241/orig,2,,10-01-2021 02:37:15,Екатеринбург
