id,category,title,url,min_price,main_price,old_price,discount_rate,currency,storage,seller_count,star_rating,eval_count,review_count,recommend_rate,purchase_count,view_count,brand,pickup_days,delivery_days,seller,image_url,image_count,video_url,parse_date,region
101168120848,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Atlantiss П7 LM32607REBL 500x600, левый/правый, черный",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-atlantiss-p7-lm32607rebl-500x600-levyi-pravyi-chernyi/101168120848?show-uid=16111803800027920690006030&offerid=a27rg6mJLxSZEoQi7kaO_A&lr=35&lr=35,19766,19766,19766,0,RUB,Склад  продавца,1,,,0,,0,0,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/3918703/img_id8924400793838708930.jpeg/orig,1,,21-01-2021 01:11:15,Краснодар
101168119838,Полотенцесушители/Lemark,"Полотенцесушитель водяной Lemark Atlantiss П10 LM32810RBL 500x800, черный",https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-atlantiss-p10-lm32810rbl-500x800-chernyi/101168119838?show-uid=16111803800027920690006031&offerid=p8LLvlp5mEGQP1CBt3kPhA&lr=35&lr=35,16628,16628,16628,0,RUB,Склад  продавца,1,,,0,,0,0,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/1687058/img_id2898259721946920820.jpeg/orig,1,,21-01-2021 01:12:22,Краснодар
100916279730,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Poseidon П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-poseidon-p10-500x800-khrom/100916279730?show-uid=16111803800027920690006032&offerid=J1sRyq1fkdTCEXkXrGRbRQ&lr=35&lr=35,12209,12209,12209,0,RUB,Склад  продавца,2,,,0,,0,63,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1928572/img_id3636104405523237640.jpeg/orig,4,,21-01-2021 01:13:45,Краснодар
100916669767,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Status П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-status-p10-500x800-khrom/100916669767?show-uid=16111803800027920690006033&offerid=O70MLA3LrmlIAZKx0q8q3Q&lr=35&lr=35,10478,10478,10478,0,RUB,Склад  продавца,1,,,0,,0,1124,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1865219/img_id5033032580800094960.jpeg/orig,4,,21-01-2021 01:14:19,Краснодар
101167390915,Полотенцесушители/Lemark,"Полотенцесушитель водяной Lemark Atlantiss П7 LM32607RBL 500x600, черный",https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-atlantiss-p7-lm32607rbl-500x600-chernyi/101167390915?show-uid=16111803800027920690006034&offerid=NxpAaMxP7Y5AcaHT4Y7Ljg&lr=35&lr=35,13928,13928,13928,0,RUB,Склад  продавца,1,,,0,,0,0,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/3934197/img_id4616001737500823218.jpeg/orig,1,,21-01-2021 01:15:24,Краснодар
100915983730,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Pramen П7 500x600 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-pramen-p7-500x600-khrom/100915983730?show-uid=16111803800027920690006035&offerid=68L8LE6Jmqttl5N25TwKpA&lr=35&lr=35,10584,10584,10584,0,RUB,Склад  продавца,1,,,0,,0,62,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/1574389/img_id4238225528845860751.jpeg/orig,4,,21-01-2021 01:15:53,Краснодар
100916305751,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Linara П7 500x600 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-linara-p7-500x600-khrom/100916305751?show-uid=16111803800027920690006036&offerid=-upSQ_Rkyqo9W3TaZFudPQ&lr=35&lr=35,11023,11023,11023,0,RUB,Склад  продавца,1,,,0,,0,54,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1767151/img_id7879060946872945517.jpeg/orig,4,,21-01-2021 01:16:21,Краснодар
100916680741,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Mars П7 500x600 хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-mars-p7-500x600-khrom/100916680741?show-uid=16111803800027920690006037&offerid=7peVezrmdwTzvzIohK1w2Q&lr=35&lr=35,17405,17405,17405,0,RUB,Склад  продавца,1,,,1,,0,65,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/1656415/img_id3017474343158272773.jpeg/orig,4,,21-01-2021 01:17:20,Краснодар
100916672767,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Mars П7 500x600 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-mars-p7-500x600-khrom/100916672767?show-uid=16111803800027920690006038&offerid=deaLnI04TdlZLdOocqL2zQ&lr=35&lr=35,12107,12107,12107,0,RUB,Склад  продавца,1,,,0,,0,117,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1713519/img_id9073258033542955593.jpeg/orig,4,,21-01-2021 01:17:46,Краснодар
100915184783,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Pramen П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-pramen-p10-500x800-khrom/100915184783?show-uid=16111803800027920690006039&offerid=XKxunsMCzigxZM7hrkV7DQ&lr=35&lr=35,12432,12432,12432,0,RUB,Склад  продавца,2,,,1,,0,113,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1859495/img_id780989310524919476.jpeg/orig,4,,21-01-2021 01:18:12,Краснодар
